REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,WEALTH_QUINTILE,Wealth Quintile,SERIES_NAME,Series Name,SERIES_YEAR,Series Year,REGIONAL_GROUP,Regional group,TIME_PERIOD,OBS_VALUE,COUNTRY_NOTES,CONNECTION,DEATH_CATEGORY,CATEGORY,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,SERIES_CATEGORY,Series Category,SERIES_TYPE,Series Type,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,Age Group of Women,TIME_SINCE_FIRST_BIRTH,Time Since First Birth,DEFINITION,INTERVAL,SERIES_METHOD,Series Method,LOWER_BOUND,UPPER_BOUND,STATUS,YEAR_TO_ACHIEVE,MODEL,Model Used
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1984-06,44.4103275587432,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1984.5,,,,,,1,,,39.6959866376525,49.8761545496438,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1985-06,42.1349337875879,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1985.5,,,,,,1,,,37.5479199187874,47.4044052280656,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1986-06,40.0741627958791,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1986.5,,,,,,1,,,35.6111973763536,45.2629251550592,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1987-06,38.2415695684125,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1987.5,,,,,,1,,,33.7909545851525,43.4182198866824,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1988-06,36.6175104141016,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1988.5,,,,,,1,,,32.1293668576747,41.773260632305,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1989-06,35.2214837427258,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1989.5,,,,,,1,,,30.7957978889305,40.2908853867447,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,33.9529559650948,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1990.5,,,,,,1,,,29.600425433858,38.909291226654,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,32.7823171177804,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1991.5,,,,,,1,,,28.5070276898378,37.6536803508642,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,31.6538938255379,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1992.5,,,,,,1,,,27.3789032167035,36.4406897168142,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1993-06,30.5414599027963,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1993.5,,,,,,1,,,26.3625261583791,35.1676615315839,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1994-06,29.2943848366311,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1994.5,,,,,,1,,,25.2942516722571,33.7658335996646,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1995-06,28.0214639997499,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1995.5,,,,,,1,,,24.2203860580793,32.2935942884598,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1996-06,26.6679324886218,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1996.5,,,,,,1,,,23.1469150467417,30.7303826844644,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1997-06,25.2731462663278,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1997.5,,,,,,1,,,22.0187621172957,29.0966701993726,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1998-06,23.9209710563947,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1998.5,,,,,,1,,,20.854734499314,27.490586752217,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1999-06,22.5804699877313,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1999.5,,,,,,1,,,19.7900033613425,25.9187471167804,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2000-06,21.4054495896959,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2000.5,,,,,,1,,,18.7774666439692,24.5138464590626,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2001-06,20.3339081074367,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2001.5,,,,,,1,,,17.8952943044986,23.0961471051342,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2002-06,19.3547559199911,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2002.5,,,,,,1,,,17.1403090616168,21.7988794599771,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2003-06,18.478589472022,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2003.5,,,,,,1,,,16.532308781798,20.6012681204656,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2004-06,17.6996522369508,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2004.5,,,,,,1,,,16.0242191765225,19.4614181187672,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2005-06,17.0322747423843,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2005.5,,,,,,1,,,15.6450050329979,18.4655118253608,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2006-06,16.4746682124191,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2006.5,,,,,,1,,,15.3592030067233,17.634629418562,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2007-06,16.0158156727119,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2007.5,,,,,,1,,,15.1303439440916,16.9374545012064,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2008-06,15.6588399550942,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2008.5,,,,,,1,,,14.8910483968288,16.4599242013528,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2009-06,15.3875254775564,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2009.5,,,,,,1,,,14.6452169309431,16.16926526824,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2010-06,15.1794395207372,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2010.5,,,,,,1,,,14.4034850998314,15.9997613911923,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2011-06,15.0336917334758,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2011.5,,,,,,1,,,14.2212483870557,15.8599950745014,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2012-06,14.9304773106111,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2012.5,,,,,,1,,,14.1430639684263,15.7310012078269,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2013-06,14.8469566944177,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2013.5,,,,,,1,,,14.1347808836934,15.5689031826658,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2014-06,14.778239938815,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2014.5,,,,,,1,,,14.171450224781,15.3799978157397,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2015-06,14.6792849097072,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2015.5,,,,,,1,,,14.21959144856,15.1517642240018,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2016-06,14.5313578326325,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2016.5,,,,,,1,,,14.1387325652922,14.9263877327314,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2017-06,14.2930038849114,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2017.5,,,,,,1,,,13.9440284072611,14.6520520085028,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2018-06,13.8633158194552,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2018.5,,,,,,1,,,13.5237902645871,14.2068050721716,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2019-06,13.2441136933522,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2019.5,,,,,,1,,,12.9180073207748,13.5814101821345,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2020-06,12.4463950863903,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2020.5,,,,,,1,,,12.1292466842496,12.7798463706541,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2021-06,11.6088648069623,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2021.5,,,,,,1,,,11.270210080352,11.948762112501,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2022-06,10.6941964470899,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2022.5,,,,,,1,,,10.2874242594048,11.1200968795154,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2023-06,9.8236100615411,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2023.5,,,,,,1,,,9.27286716354784,10.3990593495832,,,BSR,BSR
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1169,PAPFAM Family Health Survey 2001 (Direct),2001,2001,,,1979-01,83.82,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1979.0,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1169,PAPFAM Family Health Survey 2001 (Direct),2001,2001,,,1984-01,69.68,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1984.0,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1169,PAPFAM Family Health Survey 2001 (Direct),2001,2001,,,1989-01,39.37,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1989.0,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1169,PAPFAM Family Health Survey 2001 (Direct),2001,2001,,,1994-01,52.14,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1994.0,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1169,PAPFAM Family Health Survey 2001 (Direct),2001,2001,,,1999-01,28.44,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1999.0,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1223,Multiple Indicator Cluster Survey 2011-2012 (Direct),2011_2012,2011-2012,,,2009-08,15.43109,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,,2009.6,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1224,PAPCHILD Maternal and Child Health Survey 1994 (Direct),1994,1994,,,1972-05,106.6,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1972.4,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1224,PAPCHILD Maternal and Child Health Survey 1994 (Direct),1994,1994,,,1977-05,76.6,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1977.4,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1224,PAPCHILD Maternal and Child Health Survey 1994 (Direct),1994,1994,,,1982-05,54.7,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1982.4,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1224,PAPCHILD Maternal and Child Health Survey 1994 (Direct),1994,1994,,,1987-05,51.8,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1987.4,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1224,PAPCHILD Maternal and Child Health Survey 1994 (Direct),1994,1994,,,1992-05,39,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",PAP,PAP,D,Direct,,1992.4,,,,,,,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1227,Vital Registration from Institut National de la Statistique 2015 (VR),2015,2015,,,2010-06,18.1,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2010.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1227,Vital Registration from Institut National de la Statistique 2015 (VR),2015,2015,,,2011-06,17.9,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2011.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1227,Vital Registration from Institut National de la Statistique 2015 (VR),2015,2015,,,2012-06,18,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2012.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1227,Vital Registration from Institut National de la Statistique 2015 (VR),2015,2015,,,2013-06,17.7,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2013.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,1227,Vital Registration from Institut National de la Statistique 2015 (VR),2015,2015,,,2014-06,17.9,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2014.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2103,Multiple Indicator Cluster Survey 2023 (Direct),2023,2023,,,2000-06,19.06076174,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,6.127092515,2000.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2103,Multiple Indicator Cluster Survey 2023 (Direct),2023,2023,,,2005-06,17.98652596,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,5.140597655,2005.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2103,Multiple Indicator Cluster Survey 2023 (Direct),2023,2023,,,2010-06,14.12818466,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,2.972605421,2010.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2103,Multiple Indicator Cluster Survey 2023 (Direct),2023,2023,,,2015-06,10.11824197,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,2.76066943,2015.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2103,Multiple Indicator Cluster Survey 2023 (Direct),2023,2023,,,2020-06,20.47661321,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,5.404854319,2020.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1980-06,40.48920176,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1980.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1987-06,33.97123268,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1987.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1988-06,28.0804146,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1988.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1989-06,27.32284709,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1989.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1991-06,33.55949301,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1991.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1992-06,30.10090771,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1992.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1993-06,31.34893922,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1993.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1994-06,29.28964989,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1994.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1995-06,26.70441631,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1995.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1996-06,24.1844652,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1996.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1997-06,23.21001767,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1997.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1998-06,19.59609471,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1998.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1999-06,22.42379407,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1999.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2000-06,24.68973234,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2000.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2009-06,11.83290095,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2009.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2013-06,10.43112716,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2013.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2015-06,17.276081,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2015.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2016-06,15.73181665,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2016.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2017-06,17.29727847,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2017.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2018-06,17.00303466,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2018.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2019-06,16.34281948,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2019.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0,Infant mortality rate,M,Male,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2020-06,13.94190879,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2020.5,,,,,,1,VR,Vital Registration,,,,,,
